"Cor","PValue","QValue","label","numCellLines"
"0.14398721783087365","9.433378306559809e-7","0.00010075016400143019","PRDM4","1150"
"0.14370467541298326","9.911773478954475e-7","0.0001045647612333316","WNT7B","1150"
"0.1436401064598477","0.0000010024329714307817","0.0001045647612333316","ADAMTS17","1150"
"0.14338403934227367","0.0000010482923436019777","0.00010803094651806646","FAM168A","1150"
"0.14314353060499405","0.0000010931970785886195","0.00011131739537747329","SNX20","1150"
"0.14310565693394242","0.0000011004347486152116","0.00011139134464236938","LBR","1150"
"0.14289081506908363","0.0000011423707333914303","0.00011296948667663116","WDR20","1150"
"0.14287123836698185","0.0000011462674393001492","0.00011296948667663116","BCL2","1150"
"0.14285732962475503","0.0000011490437061865798","0.00011296948667663116","GREM2","1150"
"0.1427834554138256","0.5056828352073204","0.8689808543889372","SMIM31","24"
"0.1427405943654945","0.0000011726008253529965","0.00011462675611036405","ANKMY1","1150"
"0.14240929425200347","0.000001242011667246983","0.00011995589980601034","GH2","1150"
"0.14231736634890946","0.0000012619606207207831","0.00011995589980601034","SLC25A38","1150"
"0.1423163769061121","0.0000012621770015246309","0.00011995589980601034","TRIB2","1150"
"0.1420703112626491","0.0000013171101450668473","0.0001238011167673547","COL4A2","1150"
"0.1418848701508253","0.0000013600191590292356","0.00012644482474735399","FGB","1150"
"0.14128875086496875","0.5101937148037137","0.8689808543889372","ZC3H12D","24"
"0.1410275675349036","0.0000015764580947808313","0.00014099545329205435","CHRM3","1150"
"0.14098755231022966","0.0000015873288137223351","0.00014099545329205435","KCNF1","1150"
"0.1408206479033334","0.0000016334519011879683","0.0001440384622351679","C19orf84","1150"
"0.14077882338821027","0.0000016452099023196872","0.0001443228162181394","KAT2B","1150"
"0.14061611215774583","0.0000016917299772464436","0.0001461637612159339","FRMD8","1150"
"0.14053405082539785","0.0000017156681758659275","0.0001467496774226921","KRTAP9-6","1150"
"0.14003595680938433","0.0000018680939458416533","0.00015806910652208016","ZCCHC24","1150"
"0.1394815876262493","0.000002053011655107054","0.00017132131894593354","CYGB","1150"
"0.13924198359912945","0.0000021382589051275194","0.00017618168380906403","SRL","1150"
"0.1391746971099063","0.0000021628024644955565","0.00017702900363696404","PFN3","1150"
"0.13913316847373958","0.0000021780851389316927","0.00017743096415097365","RNF43","1150"
"0.13890280021079035","0.000002264760202980361","0.00018145114342127595","PLXNA4","1150"
"0.13888114132861645","0.0000022730772669319054","0.00018145114342127595","TRIM24","1150"
"0.1388619539199209","0.0000022804697396138618","0.00018145114342127595","AKAIN1","1150"
"0.13874584968961423","0.0000023256963021660963","0.00018419299370905283","LCMT2","1150"
"0.13843641933650527","0.0000024504694287362916","0.00019229440604308137","SLC10A3","1150"
"0.1382151318102447","0.000002543609673006633","0.00019850325673534535","CLIP1","1150"
"0.13819372422694923","0.0000025527980640542454","0.00019850325673534535","ACAP3","1150"
"0.13815984393333866","0.0000025674049488314585","0.00019873573058669576","ZFPM1","1150"
"0.137815743033251","0.0000027203690105408346","0.0002086876801045832","LTBP1","1150"
"0.1377153226237439","0.0000027666310112864994","0.00021035002982256956","RGS14","1150"
"0.13759804994049768","0.0000028216110907150085","0.00021358097756133475","EDA","1150"
"0.13743194999193734","0.000002901277190308975","0.00021768486357287556","KLHL21","1150"
"0.1373519601526135","0.00000294040712713626","0.00021770058020708827","C5orf46","1150"
"0.13727476836222716","0.0000029786474068464696","0.00021775949226035277","TECTA","1150"
"0.13668257973917936","0.0000032882789590390117","0.0002373526926256556","AKAP11","1150"
"0.13657837131477127","0.000003345862490761076","0.00023884603348501223","ABCA7","1150"
"0.13656942047829498","0.0000033508533370201048","0.00023884603348501223","MYCN","1150"
"0.13639311700282725","0.000003450623015609295","0.00024478532879664873","LIPT2","1150"
"0.13637194131062727","0.0000034627959062833332","0.00024478532879664873","SLC35A4","1150"
"0.13608285225263864","0.0000036331479222769183","0.00025577062348309154","ISG20","1150"
"0.13605759945573714","0.5261333843996635","0.8834063920494349","ZNF525","24"
"0.13600317558539024","0.0000036814918368388543","0.00025811180677377983","TNNC2","1150"
"0.13573900072900294","0.000003846225458057277","0.00026856073024892176","SYNGR3","1150"
"0.13518670936065375","0.000004213712089655761","0.0002850168811501224","CRYAA","1150"
"0.1351606569227645","0.0000042318517456088785","0.0002850168811501224","SAMD5","1150"
"0.13483745228541796","0.000004463197532817712","0.00029479505866375515","GSC","1150"
"0.13472476251180338","0.000004546667900793775","0.00029800707961256365","ARHGAP45","1150"
"0.1345744817518741","0.000004660308671939793","0.0003031327013341218","PARP12","1150"
"0.13440555818989539","0.5312159267945099","0.8889370896190957","OVCH2","24"
"0.13423712354013795","0.000004925394427988428","0.00031206934251702976","CRYM","1150"
"0.13398940413882554","0.0000051291640392529525","0.0003208919171680577","GPR27","1150"
"0.13397688528443574","0.000005139672958674683","0.0003208919171680577","MPP4","1150"
"0.13393907781486866","0.000005171535476904019","0.00032091024528585943","CYP11B2","1150"
"0.13390991274035532","0.000005196243522779159","0.00032091024528585943","GALNT9","1150"
"0.13383267432497678","0.000005262224837160773","0.0003226554849079188","LAMP1","1150"
"0.1335331354084579","0.00000552576546911264","0.0003316451733850633","SH3BP1","1150"
"0.13352306069286085","0.000005534845152330382","0.0003316451733850633","EVC","1150"
